,aggregate,predictions,Scaling_1,residuals,hour_cosin,minute_cosin,Attack_Belief,NonAttack_Belief,Targets
3074,0.1081397,0.1499065,0.10813971,0.041766796,0.9914449,-1.0,0.0,1.0,0
3075,0.10831111,0.14507395,0.10831111,0.036762826,0.98078525,-1.8369701e-16,0.0,1.0,0
3076,0.10833824,0.14078833,0.10833824,0.032450084,0.9659258,1.0,0.0,1.0,0
3077,0.10826119,0.13566186,0.1082612,0.027400665,0.9469301,2.8327693e-16,0.0,1.0,0
3078,0.15515555,0.12251703,0.15515555,0.032638535,0.9238795,-1.0,0.0,1.0,0
3079,0.17330657,0.13078463,0.17330657,0.042521942,0.89687276,-1.8369701e-16,0.0,1.0,0
3080,0.13314925,0.14473419,0.13314925,0.011584936,0.8660254,1.0,0.0,1.0,0
3081,0.10809559,0.14009728,0.10809559,0.03200169,0.8314696,2.8327693e-16,0.0,1.0,0
3082,0.10879562,0.123446845,0.10879563,0.014651225,0.7933533,-1.0,0.0,1.0,0
3083,0.109088235,0.11983043,0.10908824,0.010742194,0.7518398,-1.8369701e-16,0.0,1.0,0
3084,0.10851111,0.12274717,0.10851111,0.014236064,0.70710677,1.0,0.0,1.0,0
3085,0.10882353,0.118979886,0.10882353,0.01015635,0.6593458,2.8327693e-16,0.0,1.0,0
3086,0.14526667,0.11328533,0.14526667,0.031981338,0.6087614,-1.0,0.0,1.0,0
3087,0.1734,0.12141693,0.1734,0.051983073,0.55557024,-1.8369701e-16,0.0,1.0,0
3088,0.14152984,0.13741137,0.14152984,0.0041184807,0.5,1.0,0.0,1.0,0
3089,0.10883088,0.12828124,0.108830884,0.019450357,0.4422887,2.8327693e-16,0.0,1.0,0
3090,0.11160584,0.11354906,0.11160584,0.0019432206,0.38268343,-1.0,0.0,1.0,0
3091,0.10870073,0.11233294,0.10870073,0.0036322102,0.32143947,-1.8369701e-16,2.5e-44,1.0,0
3092,0.10839706,0.122637495,0.10839706,0.014240431,0.25881904,1.0,1.1036896e-09,1.0,0
3093,0.111708954,0.118944645,0.11170896,0.00723569,0.19509032,2.8327693e-16,3.148114e-10,1.0,0
3094,0.111185186,0.103820354,0.111185186,0.0073648314,0.13052619,-1.0,2.8003096e-11,1.0,0
3095,0.16744117,0.14281468,0.16744117,0.024626495,0.065403126,-1.8369701e-16,9.416435e-11,1.0,0
3096,0.17226471,0.25669062,0.17226471,0.08442591,6.123234e-17,1.0,7.6534075e-14,1.0,0
3097,0.119358204,0.4628833,0.119358204,0.34352508,-0.065403126,2.8327693e-16,1.6543022e-16,1.0,0
3098,0.111753725,0.34784624,0.11175373,0.23609252,-0.13052619,-1.0,2.0089542e-12,1.0,0
3099,0.10840741,0.32470572,0.10840741,0.2162983,-0.19509032,-1.8369701e-16,3.1428447e-11,1.0,0
3100,0.22376119,0.33428663,0.22376119,0.11052541,-0.25881904,1.0,1.0447233e-20,1.0,0
3101,0.66152555,0.36110038,0.66152555,0.30042517,-0.32143947,2.8327693e-16,0.0,1.0,0
3102,0.50742966,0.45845243,0.5074296,0.04897723,-0.38268343,-1.0,0.0,1.0,0
3103,0.6892667,0.43783358,0.6892667,0.2514331,-0.4422887,-1.8369701e-16,0.0,1.0,0
3104,0.5833235,0.5002648,0.5833235,0.08305865,-0.5,1.0,0.0,1.0,0
3105,0.47738028,0.4035539,0.47738025,0.07382635,-0.55557024,2.8327693e-16,2.98e-43,1.0,0
3106,0.37143704,0.38565877,0.37143704,0.014221732,-0.6087614,-1.0,1.11060925e-36,1.0,0
3107,0.3998963,0.34988898,0.3998963,0.050007317,-0.6593458,-1.8369701e-16,2.4496258e-37,1.0,0
3108,0.16169854,0.36290008,0.16169854,0.20120153,-0.70710677,1.0,9.768342e-14,1.0,0
3109,0.09069343,0.20040363,0.09069343,0.1097102,-0.7518398,2.8327693e-16,4.2484363e-10,1.0,0
3110,0.09726087,0.14234164,0.09726087,0.045080774,-0.7933533,-1.0,4.0392834e-10,1.0,0
3111,0.15719259,0.12699574,0.1571926,0.030196853,-0.8314696,-1.8369701e-16,5.6590227e-12,1.0,0
3112,0.15357037,0.1549747,0.15357037,0.0014043397,-0.8660254,1.0,1.9543056e-14,1.0,0
3113,0.0888963,0.15293287,0.0888963,0.06403658,-0.89687276,2.8327693e-16,5.3219273e-10,1.0,0
3114,0.08248148,0.12180549,0.08248148,0.039324008,-0.9238795,-1.0,3.443576e-09,1.0,0
3115,1.1397737,0.10593096,1.1397737,1.0338428,-0.9469301,-1.8369701e-16,0.0,1.0,0
3116,1.2041764,0.5716377,1.2041764,0.6325388,-0.9659258,1.0,0.0,1.0,0
3117,1.1091765,0.77408123,1.1091764,0.33509523,-0.98078525,2.8327693e-16,0.0,1.0,0
3118,1.7988,0.82665837,1.7988,0.9721416,-0.9914449,-1.0,0.0,1.0,0
3119,1.7117867,1.1520648,1.7117867,0.5597218,-0.99785894,-1.8369701e-16,0.0,1.0,0
3120,1.1874666,1.2664808,1.1874666,0.079014234,-1.0,1.0,0.0,1.0,0
3121,0.65286034,1.3630376,0.6528603,0.71017736,-0.99785894,2.8327693e-16,0.0,1.0,0
3122,0.53188056,0.80886984,0.53188056,0.27698925,-0.9914449,-1.0,0.0,1.0,0
3123,0.50888807,0.6198948,0.50888807,0.111006744,-0.98078525,-1.8369701e-16,0.0,1.0,0
3124,0.7065589,0.5766965,0.7065588,0.12986232,-0.9659258,1.0,4e-45,1.0,0
3125,1.4131323,0.67753386,1.4131324,0.7355985,-0.9469301,2.8327693e-16,0.0,1.0,0
3126,1.8919022,1.0146111,1.8919023,0.8772911,-0.9238795,-1.0,0.0,1.0,0
3127,1.3419411,1.1348817,1.3419411,0.20705949,-0.89687276,-1.8369701e-16,0.0,1.0,0
3128,0.76739556,0.97400403,0.76739556,0.20660849,-0.8660254,1.0,0.0,1.0,0
3129,0.43098494,0.6493924,0.43098494,0.21840745,-0.8314696,2.8327693e-16,0.0,1.0,0
3130,1.9816842,0.48834443,1.9816842,1.4933398,-0.7933533,-1.0,0.0,1.0,0
3131,1.9912851,0.99266064,1.9912853,0.9986245,-0.7518398,-1.8369701e-16,0.0,1.0,0
3132,2.0008862,1.0040401,2.0008862,0.99684614,-0.70710677,1.0,0.0,1.0,0
3133,2.010487,1.0921642,2.0104873,0.91832304,-0.6593458,2.8327693e-16,0.0,1.0,0
3134,2.0200882,1.0268959,2.0200882,0.9931924,-0.6087614,-1.0,0.0,1.0,0
3135,2.0296893,1.0111388,2.0296893,1.0185505,-0.55557024,-1.8369701e-16,0.0,1.0,0
3136,2.0392902,1.0125964,2.0392904,1.0266937,-0.5,1.0,0.0,1.0,0
3137,2.0488913,1.0875379,2.0488913,0.96135336,-0.4422887,2.8327693e-16,0.0,1.0,0
3138,2.0584922,1.0209465,2.0584922,1.0375457,-0.38268343,-1.0,0.0,1.0,0
3139,2.0680933,1.0101043,2.068093,1.057989,-0.32143947,-1.8369701e-16,0.0,1.0,0
3140,2.0776942,1.0146047,2.0776944,1.0630896,-0.25881904,1.0,0.0,1.0,0
3141,2.0872953,1.0902419,2.0872953,0.99705344,-0.19509032,2.8327693e-16,0.0,1.0,0
3142,2.0968962,1.0255263,2.0968962,1.0713699,-0.13052619,-1.0,0.0,1.0,0
3143,1.6356746,1.0155559,1.6356746,0.62011874,-0.065403126,-1.8369701e-16,0.0,1.0,0
3144,1.174453,0.94408506,1.174453,0.23036791,-1.8369701e-16,1.0,0.0,1.0,0
3145,0.7132313,0.8398478,0.7132313,0.12661651,0.065403126,2.8327693e-16,0.0,1.0,0
3146,2.6655555,0.6569372,2.6655557,2.0086184,0.13052619,-1.0,0.0,1.0,0
3147,1.1652089,1.0395644,1.1652089,0.12564455,0.19509032,-1.8369701e-16,0.0,1.0,0
3148,0.9216993,0.83006036,0.9216993,0.091638885,0.25881904,1.0,0.0,1.0,0
3149,0.7880382,0.7840535,0.7880382,0.0039846683,0.32143947,2.8327693e-16,0.0,1.0,0
3150,0.67599255,0.74556607,0.67599255,0.06957354,0.38268343,-1.0,0.0,1.0,0
3151,2.6171503,0.72240376,2.6171503,1.8947465,0.4422887,-1.8369701e-16,0.0,1.0,0
3152,1.9710073,1.0412002,1.9710075,0.92980725,0.5,1.0,0.0,1.0,0
3153,2.4937744,1.1416594,2.4937744,1.3521152,0.55557024,2.8327693e-16,0.0,1.0,0
3154,0.6448074,1.160624,0.64480746,0.5158167,0.6087614,-1.0,0.0,1.0,0
3155,0.36691853,0.6705163,0.3669185,0.3035978,0.6593458,-1.8369701e-16,0.0,1.0,0
3156,0.23882091,0.5825386,0.2388209,0.34371766,0.70710677,1.0,0.0,1.0,0
3157,0.2509179,0.43759114,0.2509179,0.18667322,0.7518398,2.8327693e-16,0.0,1.0,0
3158,0.25446323,0.4233358,0.25446323,0.16887257,0.7933533,-1.0,0.0,1.0,0
3159,0.14211851,0.41025573,0.14211851,0.2681372,0.8314696,-1.8369701e-16,0.0,1.0,0
3160,0.15956716,0.28689483,0.15956716,0.12732767,0.8660254,1.0,0.0,1.0,0
3161,0.1468889,0.24155189,0.14688888,0.094662994,0.89687276,2.8327693e-16,0.0,1.0,0
3162,0.09360448,0.20674181,0.093604475,0.11313734,0.9238795,-1.0,0.0,1.0,0
3163,0.09027407,0.15219988,0.09027407,0.061925806,0.9469301,-1.8369701e-16,0.0,1.0,0
3164,0.09010448,0.15081254,0.090104476,0.06070807,0.9659258,1.0,0.0,1.0,0
3165,0.17043382,0.13128486,0.17043382,0.039148964,0.98078525,2.8327693e-16,0.0,1.0,0
3166,0.15613334,0.15066275,0.15613334,0.0054705734,0.9914449,-1.0,0.0,1.0,0
3167,0.18110293,0.15379834,0.18110293,0.02730461,0.99785894,-1.8369701e-16,0.0,1.0,0
3168,0.18005185,0.19002552,0.18005186,0.009973668,1.0,1.0,0.0,1.0,0
3169,0.17351471,0.16332859,0.1735147,0.010186105,0.99785894,2.8327693e-16,0.0,1.0,0
3170,0.13242222,0.15192653,0.13242222,0.019504309,0.9914449,-1.0,0.0,1.0,0
3171,0.11134559,0.14332423,0.11134559,0.03197864,0.98078525,-1.8369701e-16,0.0,1.0,0
3172,0.11080883,0.13785179,0.11080883,0.027042966,0.9659258,1.0,0.0,1.0,0
3173,0.11069629,0.1361641,0.1106963,0.025467804,0.9469301,2.8327693e-16,0.0,1.0,0
3174,0.11039706,0.12358628,0.11039706,0.013189215,0.9238795,-1.0,0.0,1.0,0
3175,0.14036296,0.12350305,0.14036296,0.016859913,0.89687276,-1.8369701e-16,0.0,1.0,0
3176,0.17384672,0.13513741,0.17384672,0.038709305,0.8660254,1.0,0.0,1.0,0
3177,0.1522074,0.14180648,0.1522074,0.010400928,0.8314696,2.8327693e-16,0.0,1.0,0
3178,0.10817037,0.13283269,0.108170375,0.02466232,0.7933533,-1.0,0.0,1.0,0
3179,0.10686667,0.12514381,0.10686667,0.018277144,0.7518398,-1.8369701e-16,0.0,1.0,0
3180,0.10720438,0.12754156,0.10720438,0.02033718,0.70710677,1.0,0.0,1.0,0
3181,0.10750735,0.12284685,0.107507356,0.015339486,0.6593458,2.8327693e-16,0.0,1.0,0
3182,0.10749635,0.11540107,0.10749635,0.007904709,0.6087614,-1.0,0.0,1.0,0
3183,0.15254815,0.11605023,0.15254815,0.03649793,0.55557024,-1.8369701e-16,0.0,1.0,0
3184,0.17263703,0.13231957,0.17263703,0.04031747,0.5,1.0,0.0,1.0,0
3185,0.13491112,0.13187724,0.1349111,0.003033871,0.4422887,2.8327693e-16,0.0,1.0,0
3186,0.10741482,0.120949924,0.10741482,0.013535105,0.38268343,-1.0,0.0,1.0,0
3187,0.107474454,0.11624832,0.107474454,0.008773868,0.32143947,-1.8369701e-16,2.1e-44,1.0,0
3188,0.10800741,0.12712058,0.15712377,0.019113172,0.25881904,1.0,1.0,9.087707e-11,1
3189,0.10878518,0.122649394,0.15825525,0.0138642145,0.19509032,2.8327693e-16,1.0,1.0947743e-10,1
3190,0.10854412,0.105262585,0.15790455,0.0032815377,0.13052619,-1.0,1.0,5.8983187e-12,1
3191,0.13812593,0.13831331,0.20093869,0.00018738408,0.065403126,-1.8369701e-16,1.0,3.1240703e-16,1
3192,0.18047059,0.21915948,0.26253957,0.03868888,6.123234e-17,1.0,1.0,3.694383e-20,1
3193,0.15655796,0.440858,0.22775272,0.28430003,-0.065403126,2.8327693e-16,1.0,3.6688703e-17,1
3194,0.113588236,0.3698257,0.16524248,0.25623748,-0.13052619,-1.0,1.0,1.3630456e-10,1
3195,0.115748204,0.3580952,0.16838469,0.242347,-0.19509032,-1.8369701e-16,1.0,9.9093476e-14,1
3196,0.79535556,0.39748588,1.1570435,0.3978697,-0.25881904,1.0,1.0,0.0,1
3197,0.37320438,0.46654448,0.54291904,0.09334012,-0.32143947,2.8327693e-16,1.0,8.260151e-37,1
3198,0.3958815,0.42405912,0.5759086,0.028177667,-0.38268343,-1.0,1.0,2.1697488e-32,1
3199,1.4193896,0.45659155,2.064857,0.96279806,-0.4422887,-1.8369701e-16,1.0,0.0,1
3200,2.4428978,0.68954885,3.5538056,1.753349,-0.5,1.0,1.0,0.0,1
3201,2.3222148,0.86282265,3.378242,1.4593921,-0.55557024,2.8327693e-16,1.0,0.0,1
3202,1.4995595,0.81621736,2.1814845,0.6833422,-0.6087614,-1.0,1.0,0.0,1
3203,0.67690444,0.717445,0.9847267,0.04054059,-0.6593458,-1.8369701e-16,1.0,0.0,1
3204,0.61860293,0.48410204,0.89991266,0.1345009,-0.70710677,1.0,1.0,0.0,1
3205,0.6550889,0.44949365,0.9529906,0.20559527,-0.7518398,2.8327693e-16,1.0,0.0,1
3206,0.6163852,0.46821347,0.8966863,0.14817171,-0.7933533,-1.0,1.0,0.0,1
3207,0.8017353,0.49885,1.1663244,0.3028853,-0.8314696,-1.8369701e-16,1.0,0.0,1
3208,0.5746889,0.57883865,0.8360287,0.004149761,-0.8660254,1.0,1.0,0.0,1
3209,0.5921408,0.4431603,0.86141676,0.14898044,-0.89687276,2.8327693e-16,1.0,0.0,1
3210,0.61072063,0.4996287,0.8884458,0.11109188,-0.9238795,-1.0,1.0,0.0,1
3211,0.5999412,0.55958354,0.8727644,0.04035768,-0.9469301,-1.8369701e-16,1.0,0.0,1
3212,0.7250081,0.5563259,1.0547054,0.16868217,-0.9659258,1.0,1.0,0.0,1
3213,0.67019266,0.5853482,0.97496265,0.08484439,-0.98078525,2.8327693e-16,1.0,0.0,1
3214,1.0061691,0.57768875,1.4637245,0.4284804,-0.9914449,-1.0,1.0,0.0,1
3215,0.67093337,0.7420705,0.9760403,0.07113711,-0.99785894,-1.8369701e-16,1.0,1.1e-44,1
3216,0.5933259,0.607259,0.86314094,0.013933074,-1.0,1.0,1.0,0.0,1
3217,0.62064236,0.53866315,0.9028795,0.081979185,-0.99785894,2.8327693e-16,1.0,0.0,1
3218,0.61056715,0.5874301,0.8882226,0.023137065,-0.9914449,-1.0,1.0,0.0,1
3219,0.5359853,0.61277914,0.7797246,0.07679385,-0.98078525,-1.8369701e-16,1.0,3.976769e-39,1
3220,1.1274552,0.5776696,1.6401656,0.5497856,-0.9659258,1.0,1.0,0.0,1
3221,0.6572889,0.8284448,0.6572889,0.17115596,-0.9469301,2.8327693e-16,0.0,1.0,0
3222,0.61941606,0.5864822,0.6194161,0.032933857,-0.9238795,-1.0,0.0,1.0,0
3223,0.5369778,0.6348211,0.53697777,0.09784332,-0.89687276,-1.8369701e-16,0.0,1.0,0
3224,0.53704417,0.5730152,0.5370441,0.035971083,-0.8660254,1.0,3e-45,1.0,0
3225,0.5360376,0.5323451,0.5360376,0.003692494,-0.8314696,2.8327693e-16,0.0,1.0,0
3226,0.57514286,0.54285574,0.57514286,0.032287117,-0.7933533,-1.0,0.0,1.0,0
3227,0.6185186,0.57550186,0.61851853,0.043016717,-0.7518398,-1.8369701e-16,0.0,1.0,0
3228,0.7334741,0.59817123,0.73347414,0.13530287,-0.70710677,1.0,0.0,1.0,0
3229,0.5967059,0.644769,0.59670585,0.048063118,-0.6593458,2.8327693e-16,0.0,1.0,0
3230,1.7344999,0.5669255,1.7345,1.1675745,-0.6087614,-1.0,0.0,1.0,0
3231,1.5835294,0.93904847,1.5835295,0.64448094,-0.55557024,-1.8369701e-16,0.0,1.0,0
3232,0.79546666,0.9548435,0.79546666,0.15937693,-0.5,1.0,0.0,1.0,0
3233,0.89903337,0.72757274,0.8990333,0.1714606,-0.4422887,2.8327693e-16,0.0,1.0,0
3234,1.0026001,0.80907744,1.0026001,0.1935226,-0.38268343,-1.0,0.0,1.0,0
3235,1.6182313,0.8242467,1.6182314,0.7939847,-0.32143947,-1.8369701e-16,0.0,1.0,0
3236,1.4198012,0.9666451,1.4198014,0.45315617,-0.25881904,1.0,0.0,1.0,0
3237,1.2213712,1.02726,1.2213713,0.19411124,-0.19509032,2.8327693e-16,0.0,1.0,0
3238,1.0229411,0.94736964,1.0229412,0.07557147,-0.13052619,-1.0,0.0,1.0,0
3239,0.8245111,0.8587889,0.8245111,0.034277786,-0.065403126,-1.8369701e-16,0.0,1.0,0
3240,0.6478657,0.75561154,0.6478657,0.10774586,-1.8369701e-16,1.0,0.0,1.0,0
3241,0.6431244,0.6738401,0.6431244,0.030715723,0.065403126,2.8327693e-16,0.0,1.0,0
3242,0.6383831,0.68913245,0.6383831,0.050749365,0.13052619,-1.0,0.0,1.0,0
3243,0.63364184,0.6787378,0.63364184,0.04509601,0.19509032,-1.8369701e-16,0.0,1.0,0
3244,0.7604628,0.647703,0.7604628,0.112759806,0.25881904,1.0,0.0,1.0,0
3245,0.7067084,0.7226999,0.7067083,0.015991565,0.32143947,2.8327693e-16,0.0,1.0,0
3246,1.0800962,0.6760143,1.0800964,0.40408197,0.38268343,-1.0,0.0,1.0,0
3247,0.5570224,0.82539123,0.5570224,0.26836887,0.4422887,-1.8369701e-16,0.0,1.0,0
3248,0.5148284,0.58350426,0.5148283,0.068675905,0.5,1.0,0.0,1.0,0
3249,0.39207408,0.57979405,0.39207405,0.18771997,0.55557024,2.8327693e-16,0.0,1.0,0
3250,0.50681347,0.47402605,0.5068134,0.032787383,0.6087614,-1.0,0.0,1.0,0
3251,0.51939553,0.55638474,0.51939553,0.036989175,0.6593458,-1.8369701e-16,0.0,1.0,0
3252,0.45814177,0.55127513,0.45814177,0.09313331,0.70710677,1.0,0.0,1.0,0
3253,0.43034074,0.50414026,0.43034074,0.07379956,0.7518398,2.8327693e-16,0.0,1.0,0
3254,0.40734074,0.46873873,0.4073407,0.061397992,0.7933533,-1.0,0.0,1.0,0
3255,0.37508148,0.4658326,0.37508145,0.09075112,0.8314696,-1.8369701e-16,0.0,1.0,0
3256,0.46433088,0.45072106,0.46433088,0.013609822,0.8660254,1.0,0.0,1.0,0
3257,0.4447647,0.4642893,0.44476467,0.019524634,0.89687276,2.8327693e-16,0.0,1.0,0
3258,0.26943704,0.41663224,0.26943702,0.14719522,0.9238795,-1.0,0.0,1.0,0
3259,0.40405187,0.32476002,0.40405184,0.07929185,0.9469301,-1.8369701e-16,0.0,1.0,0
3260,0.38900742,0.40752706,0.3890074,0.018519653,0.9659258,1.0,0.0,1.0,0
3261,0.32834074,0.37256658,0.32834074,0.04422584,0.98078525,2.8327693e-16,0.0,1.0,0
3262,0.38108823,0.30623418,0.38108823,0.07485405,0.9914449,-1.0,0.0,1.0,0
3263,0.29013333,0.35222283,0.29013333,0.0620895,0.99785894,-1.8369701e-16,0.0,1.0,0
3264,0.50820005,0.31640077,0.5082,0.19179925,1.0,1.0,0.0,1.0,0
3265,0.2694,0.3111392,0.2694,0.041739173,0.99785894,2.8327693e-16,0.0,1.0,0
3266,0.3882794,0.19815752,0.3882794,0.19012189,0.9914449,-1.0,0.0,1.0,0
3267,0.23252942,0.22321123,0.23252942,0.009318181,0.98078525,-1.8369701e-16,0.0,1.0,0
3268,0.34847057,0.20245954,0.34847057,0.14601104,0.9659258,1.0,0.0,1.0,0
3269,0.37889707,0.20598742,0.37889704,0.17290962,0.9469301,2.8327693e-16,0.0,1.0,0
3270,0.22538519,0.20416448,0.22538519,0.021220705,0.9238795,-1.0,0.0,1.0,0
3271,0.32705185,0.18666427,0.32705185,0.14038758,0.89687276,-1.8369701e-16,0.0,1.0,0
3272,0.25976118,0.22594832,0.25976118,0.03381289,0.8660254,1.0,0.0,1.0,0
3273,0.2577059,0.2020705,0.25770587,0.05563538,0.8314696,2.8327693e-16,0.0,1.0,0
3274,0.30623883,0.18730192,0.3062388,0.11893688,0.7933533,-1.0,0.0,1.0,0
3275,0.22588235,0.21175678,0.22588237,0.014125583,0.7518398,-1.8369701e-16,0.0,1.0,0
3276,0.36411765,0.21161017,0.36411765,0.15250747,0.70710677,1.0,0.0,1.0,0
3277,0.32559127,0.221628,0.32559124,0.10396326,0.6593458,2.8327693e-16,0.0,1.0,0
3278,0.19527611,0.21363772,0.19527611,0.0183616,0.6087614,-1.0,0.0,1.0,0
3279,0.3611397,0.19616373,0.36113968,0.16497599,0.55557024,-1.8369701e-16,0.0,1.0,0
3280,0.21496323,0.27463183,0.21496323,0.0596686,0.5,1.0,0.0,1.0,0
3281,0.27641177,0.21312651,0.27641174,0.063285254,0.4422887,2.8327693e-16,0.0,1.0,0
3282,0.27462772,0.20999748,0.27462775,0.06463028,0.38268343,-1.0,0.0,1.0,0
3283,0.22911194,0.23027742,0.22911194,0.0011654797,0.32143947,-1.8369701e-16,0.0,1.0,0
3284,0.35789704,0.24158008,0.35789704,0.116316974,0.25881904,1.0,3.308069e-39,1.0,0
3285,0.2624889,0.26762232,0.2624889,0.0051334114,0.19509032,2.8327693e-16,6.24468e-40,1.0,0
3286,0.2232963,0.23218696,0.2232963,0.008890664,0.13052619,-1.0,1.1066142e-26,1.0,0
3287,0.3189781,0.24564373,0.3189781,0.07333437,0.065403126,-1.8369701e-16,1.9545868e-20,1.0,0
3288,0.18355556,0.3111278,0.18355554,0.12757224,6.123234e-17,1.0,5.842731e-14,1.0,0
3289,0.31093702,0.28950834,0.310937,0.021428667,-0.065403126,2.8327693e-16,1.9879137e-27,1.0,0
3290,0.20751825,0.34446734,0.20751826,0.13694909,-0.13052619,-1.0,2.9797424e-19,1.0,0
3291,0.28774077,0.33957058,0.28774074,0.051829845,-0.19509032,-1.8369701e-16,8.242373e-28,1.0,0
3292,0.33767405,0.3611529,0.33767408,0.023478786,-0.25881904,1.0,2.0035208e-34,1.0,0
3293,0.93333584,0.43689728,0.9333358,0.49643853,-0.32143947,2.8327693e-16,0.0,1.0,0
3294,0.43646714,0.59230703,0.43646714,0.15583985,-0.38268343,-1.0,0.0,1.0,0
3295,0.36789706,0.44841298,0.36789703,0.08051594,-0.4422887,-1.8369701e-16,1.3831868e-38,1.0,0
3296,0.5558383,0.43693,0.5558382,0.118908234,-0.5,1.0,3e-45,1.0,0
3297,0.54315585,0.50455225,0.54315585,0.038603585,-0.55557024,2.8327693e-16,0.0,1.0,0
3298,0.5304735,0.49960783,0.5304735,0.03086561,-0.6087614,-1.0,0.0,1.0,0
3299,0.5177911,0.5224488,0.51779103,0.0046577556,-0.6593458,-1.8369701e-16,0.0,1.0,0
3300,0.32814074,0.4932871,0.32814074,0.16514632,-0.70710677,1.0,2.8785488e-28,1.0,0
3301,0.14206618,0.3337311,0.14206618,0.19166493,-0.7518398,2.8327693e-16,9.862104e-16,1.0,0
3302,0.10602239,0.20910913,0.10602239,0.10308674,-0.7933533,-1.0,8.552072e-11,1.0,0
3303,0.24225001,0.18415067,0.24225001,0.05809933,-0.8314696,-1.8369701e-16,1.9043696e-20,1.0,0
3304,0.1409037,0.2993982,0.1409037,0.1584945,-0.8660254,1.0,4.3662423e-13,1.0,0
3305,0.26488236,0.17154689,0.26488233,0.093335465,-0.89687276,2.8327693e-16,1.19121044e-20,1.0,0
3306,0.17227207,0.28609428,0.17227206,0.113822214,-0.9238795,-1.0,2.3328077e-15,1.0,0
3307,0.2611691,0.21012487,0.2611691,0.05104427,-0.9469301,-1.8369701e-16,7.9395206e-24,1.0,0
3308,0.10584444,0.3095447,0.105844446,0.20370026,-0.9659258,1.0,4.1387177e-10,1.0,0
3309,0.25903705,0.15909436,0.25903705,0.09994268,-0.98078525,2.8327693e-16,4.8120282e-20,1.0,0
3310,0.10640441,0.265434,0.106404416,0.15902959,-0.9914449,-1.0,5.247157e-11,1.0,0
3311,0.2778,0.1533267,0.2778,0.124473296,-0.99785894,-1.8369701e-16,9.835405e-21,1.0,0
3312,0.11311111,0.29559714,0.113111116,0.18248603,-1.0,1.0,9.006128e-10,1.0,0
3313,0.32224444,0.17550115,0.32224444,0.14674328,-0.99785894,2.8327693e-16,8.338876e-25,1.0,0
3314,0.17195557,0.3093843,0.17195556,0.13742875,-0.9914449,-1.0,1.9721623e-15,1.0,0
3315,0.2731884,0.21884127,0.2731884,0.054347128,-0.98078525,-1.8369701e-16,1.8882839e-25,1.0,0
3316,0.10764706,0.30819395,0.10764706,0.20054689,-0.9659258,1.0,2.5245342e-10,1.0,0
3317,0.27958518,0.19020292,0.27958518,0.08938226,-0.9469301,2.8327693e-16,3.0515623e-23,1.0,0
3318,0.10587313,0.30314106,0.10587314,0.19726792,-0.9238795,-1.0,6.834373e-11,1.0,0
3319,0.27109775,0.19204451,0.27109775,0.07905324,-0.89687276,-1.8369701e-16,1.6789838e-22,1.0,0
3320,0.5629167,0.31986526,0.5629167,0.24305144,-0.8660254,1.0,8.049166e-28,1.0,0
3321,0.58146566,0.47179726,0.58146566,0.10966838,-0.8314696,2.8327693e-16,0.0,1.0,0
3322,0.5688572,0.50897706,0.56885713,0.059880085,-0.7933533,-1.0,0.0,1.0,0
3323,0.61672187,0.5246474,0.6167218,0.0920744,-0.7518398,-1.8369701e-16,0.0,1.0,0
3324,0.48317295,0.5610647,0.48317292,0.077891774,-0.70710677,1.0,1.323e-42,1.0,0
3325,0.48121056,0.48521602,0.4812105,0.0040054936,-0.6593458,2.8327693e-16,0.0,1.0,0
3326,0.50178355,0.5045458,0.5017836,0.002762218,-0.6087614,-1.0,0.0,1.0,0
3327,0.5673824,0.5216597,0.56738234,0.045722652,-0.55557024,-1.8369701e-16,0.0,1.0,0
3328,0.75643384,0.5555735,0.75643384,0.20086032,-0.5,1.0,0.0,1.0,0
3329,0.7356967,0.6361979,0.7356967,0.09949872,-0.4422887,2.8327693e-16,0.0,1.0,0
3330,0.71495944,0.6367952,0.71495944,0.07816423,-0.38268343,-1.0,0.0,1.0,0
3331,0.6942222,0.63432044,0.6942222,0.059901785,-0.32143947,-1.8369701e-16,0.0,1.0,0
3332,0.71374077,0.6215275,0.71374077,0.092213236,-0.25881904,1.0,0.0,1.0,0
3333,0.88001114,0.64204335,0.88001114,0.23796776,-0.19509032,2.8327693e-16,0.0,1.0,0
3334,1.0462815,0.7132831,1.0462815,0.33299837,-0.13052619,-1.0,0.0,1.0,0
3335,1.1592761,0.76725703,1.1592761,0.3920191,-0.065403126,-1.8369701e-16,0.0,1.0,0
3336,1.0015028,0.79078275,1.0015028,0.21072003,-1.8369701e-16,1.0,0.0,1.0,0
3337,0.8437294,0.89609987,0.8437293,0.052370578,0.065403126,2.8327693e-16,0.0,1.0,0
3338,0.8097197,0.78208625,0.8097197,0.027633447,0.13052619,-1.0,0.0,1.0,0
3339,0.6867745,0.75126415,0.68677443,0.064489715,0.19509032,-1.8369701e-16,0.0,1.0,0
3340,0.7246194,0.6542722,0.72461945,0.070347205,0.25881904,1.0,0.0,1.0,0
3341,0.4061407,0.7050455,0.4061407,0.29890478,0.32143947,2.8327693e-16,0.0,1.0,0
3342,0.5995758,0.51262337,0.59957576,0.08695238,0.38268343,-1.0,0.0,1.0,0
3343,0.93191916,0.62554073,0.9319191,0.30637842,0.4422887,-1.8369701e-16,0.0,1.0,0
